x,y
0.5130000114440918,0.0
0.5289488747732707,0.00735331406908317
0.5437898048200606,0.015122180374823367
0.5435270619731205,0.022679617906742132
0.5591345383877282,0.031121867749705337
0.5586479108691031,0.03889105747951064
0.5730011783631224,0.047902357827200176
0.5722799555054106,0.05586267821772611
0.5873493491363102,0.06558785180868947
0.6012636538592442,0.07561763062194787
0.6001544468952654,0.08396813315112066
0.6147425588105965,0.09473943364218564
0.6133662487703405,0.10327545095153322
0.6266272042460171,0.1144874573079443
0.6406731783957088,0.12628093580522903
0.6545093928283449,0.13848644069357663
0.6525211395844782,0.14757100647443588
0.6649898968317168,0.16013887093946363
0.678201373060048,0.17332882302192298
0.6902063477514881,0.18665519017779827
0.7029307364289601,0.2006225033394982
0.7297626100402539,0.21929562250288576
0.7266438058229753,0.22941843108345536
0.7528135834177965,0.24924020822524268
0.7643941482331442,0.26492000837167223
0.7747410835926889,0.28062832174476177
0.785731677105266,0.29702809216232934
0.8103690364706521,0.3192851556345385
0.8197305940015022,0.33621081711485584
0.8582104400208747,0.3660107828139597
0.8960118115419238,0.3969418987224622
0.8758702939562493,0.40267505810940984
0.8557453896457132,0.40792628539788994
0.8365431375864723,0.41313996593635366
0.8164734797988819,0.4174446656916706
0.7973325483612531,0.42174023449067427
0.7773551094172728,0.42510586228603625
0.7583115473628903,0.42849105359977285
0.7384629183168804,0.43092638685346063
0.7324015201646643,0.441149686474048
0.7134582351297721,0.4433703899289601
0.6937553219037265,0.4446116900194058
0.6875080119315969,0.45421221373001236
0.6687286941093674,0.45528338248117634
0.6492360933131883,0.4553476341367493
0.642843850607437,0.4643282852796168
0.6234885242464675,0.4636713013483432
0.6169830668037732,0.47229324665774597
0.5985754202548942,0.47154162417369755
0.5919629691237753,0.4798165068522093
0.5729476853918397,0.47775196253875896
0.5662513840729967,0.4856700093076758
0.5481967687808273,0.48357141330007014
0.5414219660562368,0.4911448500540001
0.5228425468268242,0.4877095792829974
0.5160126715244876,0.4949301822711153
0.5090830867861249,0.5020551496051694
0.4915225161390137,0.4984030491871741
0.4845470232673854,0.505187257908803
0.47747790108569516,0.5118738489955301
0.4595664418587565,0.5066110010563389
0.4524799425769004,0.5129502143869603
0.4355405371744439,0.5078045687410669
0.42843976808821854,0.513809696947243
0.4212562113302854,0.5197155413994833
0.41399125498359773,0.5255209609079451
0.4066463028599999,0.5312248336879568
0.3896748264708838,0.5239871428559967
0.38235354437851465,0.5293531556198483
0.3749583798829093,0.5346168811579821
0.3584864093852617,0.5265515409417019
0.35113249439892225,0.531483774314145
0.3437107298714397,0.5363133087601503
0.3362225499147966,0.5410392110658988
0.3286694014744685,0.5456605680424715
0.31349260979483223,0.5372209578040184
0.3059947326814832,0.5415267283071348
0.29843772802358676,0.5457278592778285
0.29082305606565634,0.5498235389290584
0.28315218819529214,0.5538129758502048
0.2754266066588642,0.557695399159994
0.26076298476021076,0.5470271229948223
0.2531338924668533,0.5505989829246198
0.25193655936947396,0.5686931896487888
0.2377304518670437,0.5574228554411251
0.22995907997659792,0.56067354944688
0.22214327295608885,0.563815904168553
0.21428454105856465,0.5668493124070687
0.2063844028314731,0.5697731880151456
0.1935323998345685,0.5584140349686767
0.19046602128825219,0.5752901026853054
0.17793474799875533,0.5635780777233491
0.17008359320496974,0.5659969925346001
0.16219957305711125,0.5683065394096892
0.1542842109890914,0.5705062720734972
0.15005322156348155,0.5871286385550163
0.14187739821623685,0.5891577135100903
0.13367415981478584,0.591072945169086
0.1254450914757734,0.5928739634506487
0.1171917833069786,0.5945604203429425
0.10891583010005733,0.5961319899708971
0.1006188310223796,0.5975883686591767
0.09230238930802165,0.5989292749908596
0.08618508801265047,0.6160000848247453
0.07761411050573756,0.6171385774283155
0.06725249517552777,0.6022566806650732
0.06042882230248689,0.6190576155213473
0.05048489995527932,0.6038934362861975
0.04319682956615199,0.6204981932409429
0.034567479853554774,0.6210386970522979
0.02593145064622565,0.6214591971861259
0.017290410689234835,0.6217596123889355
0.00885453587188581,0.6369384806843684
-2.250488397008284e-08,0.6370000243186946
-0.008854580877305118,0.6369384800587145
-0.017707428273786633,0.6367538597966618
-0.026556854053350416,0.63644619920682
-0.03629034350770469,0.6519908030268501
-0.04534977357647092,0.6514233602658618
-0.05440044068146369,0.6507300425807668
-0.06344059595688474,0.6499109839417544
-0.07424414070896374,0.6648675410387334
-0.08347889573479073,0.6637712810324081
-0.09269752008384731,0.6625467601058879
-0.10189823243585687,0.6611942148740809
-0.11356981870051235,0.6745056835597135
-0.12293474834951193,0.6728618495072118
-0.13227592324382742,0.6710879979585515
-0.14490361545162395,0.6848378826698678
-0.15440913952952207,0.6827574979013062
-0.16388482703737184,0.6805451834945497
-0.17704303308174926,0.6927342397586341
-0.18665521456243422,0.6902063411570556
-0.19623132854477582,0.6875450735728608
-0.2103741668500204,0.70007408106923
-0.22008515480073182,0.6970821570655104
-0.23446811750510205,0.7081953754290662
-0.24428966689297502,0.7048677511099665
-0.25951311723712467,0.7164474712381657
-0.2694469543693992,0.7127709139988435
-0.2848273176573478,0.7229124529825338
-0.3009200924497377,0.7336866297913212
-0.3110895603219076,0.7294328332569271
-0.32119891617294893,0.7250380879814721
-0.3379296241705692,0.7350405388797673
-0.35456886030152196,0.7438124258683335
-0.3719588155551376,0.753157749393224
-0.38239207644975337,0.7479146046232105
-0.3997648876001105,0.7557863899659302
-0.41790884412165763,0.7641944673208807
-0.4284910803905304,0.7583115322245207
-0.4546147603726227,0.779056761549402
-0.4654000421986684,0.7726621634233015
-0.48401271603554913,0.778858576922163
-0.5034256573838413,0.7855263585549234
-0.5225645721176326,0.7909679476350037
-0.5425132127693214,0.796853429577317
-0.5627247443598061,0.8023346555329792
-0.5826061521641771,0.8065947439386841
-0.6033098058393588,0.811257267075572
-0.6333714356657185,0.827408447959816
-0.6540938615940008,0.8303073568961993
-0.675647107477373,0.8335645673379941
-0.7070216910297686,0.8479010952627277
-0.7285050245672974,0.8493770277503306
-0.7713328178652854,0.8744150639711755
-0.8042413358968954,0.886569195021728
-0.8376327690504776,0.8979729696919417
-0.8714924719428744,0.9086152814404662
-0.9065080411790678,0.9191975812844447
-0.9412698264455673,0.9282753817836329
-0.9872803134630685,0.9469433278419359
-1.0230165363372319,0.9542737041687741
-1.107642503481042,0.9770655448064589
-1.121117095133964,0.9615744658444685
-1.134375052662486,0.9458975812754118
-1.1357610106882365,0.9205927236577005
-1.1484478905731756,0.9047162421937011
-1.1609128551878247,0.888664941871075
-1.1603145808615332,0.8628939769876577
-1.1851674475023277,0.8560503242402783
-1.1969523884728548,0.8394933090741085
-1.2085060416200575,0.822774078115547
-1.219826174424653,0.8058958620315556
-1.243539629057987,0.7969555729951429
-1.2544974894023357,0.7795928703168911
-1.2652129424492145,0.7620795264437252
-1.2756839176452457,0.7444189254895189
-1.2859083916776521,0.7266144800227187
-1.2958843888652236,0.7086696304069322
-1.3056099815400783,0.6905878441361449
-1.3293293129762576,0.6796562872419853
-1.338648377137059,0.6611124061109483
-1.3477087734742055,0.642440777835702
-1.3565087512419136,0.6236450103461046
-1.378761063601671,0.6108043699850052
-1.3871182823586856,0.5915800196449165
-1.395207467423375,0.5722413579450915
-1.403027055717688,0.552792121706655
-1.4255418851142148,0.5388937576478117
-1.432894997487115,0.5190260826039175
-1.4541441619211644,0.5039701003287195
-1.4610090578929251,0.48370821621052945
-1.4828491720302674,0.4681700224097667
-1.489213659073921,0.44751258585840314
-1.4952903844747647,0.42676867618338804
-1.5155581295471448,0.4098581713997138
-1.5366105601871138,0.3927134800582584
-0.9070695748081222,0.2184349764903121
-0.8797818502762834,0.19896711785855037
-0.8521340196987723,0.1803014097309189
-0.8388600149728365,0.16534481514530366
-0.8105821096543463,0.14809674230031067
-0.7819926799668763,0.1316678444143765
-0.7679340766316575,0.11834808620754084
-0.7388039808006776,0.10336665738319387
-0.7401694394434234,0.09308699597425422
-0.7264845454339066,0.08112468371868801
-0.6966886488693794,0.06800668972430704
-0.6816223046685326,0.056982932992097175
-0.6823485353777574,0.04750260142195396
-0.6829429154728593,0.03801309089582976
-0.6834053301014182,0.028516235077498623
-0.6997294796926271,0.019458637151272846
-0.6999323580591774,0.009730233934446907
-0.7149999737739545,-5.0521164314256693e-08
-0.7149308931361787,-0.009938839784599246
-0.7307175152764777,-0.020320480578413874
-0.7303644538745319,-0.030475786771205535
-0.7448470673007733,-0.041458825826832434
-0.7441988092062548,-0.05180849622884929
-0.759351162296252,-0.06348109467410845
-0.7583953844264953,-0.07403025018382828
-0.7722003903997985,-0.08622976648178256
-0.7868020760307936,-0.0989518364060985
-0.7853505883042312,-0.10987914372028881
-0.799560692633197,-0.12322225239234685
-0.812562380397013,-0.13681512904352025
-0.8263215200037742,-0.15097251908509512
-0.8388599916066382,-0.1653449336912774
-0.8521339942189388,-0.1803015301527476
-0.8641759047250264,-0.1954378826629493
-0.861375746375322,-0.2074313955105438
-0.8739109209460116,-0.22334663712667113
-0.8852017189471599,-0.23938861481348533
-0.9115982609650384,-0.26017808674815873
-0.9232166784076379,-0.27742916027049364
-0.934528746657957,-0.29505263776814733
-0.9445769455008024,-0.3127289617503208
-0.9552564632794861,-0.3310682173927579
-2.4126038294847145,-0.8738985545517194
-2.4002231911389447,-0.9073502931121333
-2.0105711437174314,-0.7921645875420746
-1.9854873286625785,-0.8143437080103283
-1.9739757927962596,-0.8418641081018068
-1.9620828244111475,-0.8692218342899849
-1.9779767992784483,-0.9093607539510873
-2.203453989703622,-1.0503672885071123
-2.1608455543834055,-1.0671677018188839
-2.1324470087822958,-1.090272747239626
-2.102942349820967,-1.1123282916028088
-2.073239315801518,-1.1337757021532773
-2.0572790676364168,-1.1624850283953505
-2.0279659165555453,-1.183409681458061
-1.997614323747166,-1.2032294434658004
-1.9679555324080276,-1.2229634564804381
-1.9372949072883638,-1.2415675520916793
-1.9198494430542306,-1.2683767816452314
-1.889633746957585,-1.286499266770807
-1.8584689512037738,-1.303454284130409
-1.8401708521184015,-1.3291618217584378
-1.8094808256492543,-1.3456614201708565
-1.7906007632779608,-1.3706839251544967
-1.7588061649227513,-1.38554041496354
-1.7393766643170645,-1.4098546687147784
-1.7073226164024828,-1.4236497827775114
-1.6873683542451838,-1.4472447124013874
-1.667088040895241,-1.4705599900670296
-1.6353756283734115,-1.4835128276693723
-1.6145961968224238,-1.5061018813293716
-1.5935047758861378,-1.5283999100253105
-1.5721054410723903,-1.5504026050958162
-1.53916750486416,-1.5607136211767645
-1.5173242461873693,-1.5819578841702409
-1.4951877940422686,-1.602896464499023
-1.4727624258686982,-1.623525316188756
-1.4500524749339143,-1.6438404531141346
-1.4172969347571995,-1.6524522982640533
-1.3941902458687503,-1.6719936476059765
-1.1749835736676086,-1.4496102274745921
-1.1448187280254638,-1.4532343817075875
-1.1153899542704704,-1.4570965616292932
-1.1039791315851233,-1.48449660331017
-1.0832373661850943,-1.4996989353584453
-1.258665630325337,-1.7946098312430407
-1.233598220353918,-1.8119324066024372
-1.2082924414632417,-1.8289048611831211
-1.1827531835040437,-1.84552391538758
-1.1654305476646252,-1.8753760674348599
-1.139249462228569,-1.8913948341235427
